/Users/ckethan/Desktop/data/IMG/center_2019_05_14_15_59_04_577.jpg,/Users/ckethan/Desktop/data/IMG/left_2019_05_14_15_59_04_577.jpg,/Users/ckethan/Desktop/data/IMG/right_2019_05_14_15_59_04_577.jpg,0,0,0,1.601391
/Users/ckethan/Desktop/data/IMG/center_2019_05_14_15_59_04_655.jpg,/Users/ckethan/Desktop/data/IMG/left_2019_05_14_15_59_04_655.jpg,/Users/ckethan/Desktop/data/IMG/right_2019_05_14_15_59_04_655.jpg,0,0,0,1.588522
/Users/ckethan/Desktop/data/IMG/center_2019_05_14_15_59_04_726.jpg,/Users/ckethan/Desktop/data/IMG/left_2019_05_14_15_59_04_726.jpg,/Users/ckethan/Desktop/data/IMG/right_2019_05_14_15_59_04_726.jpg,0,0,0,1.575758
/Users/ckethan/Desktop/data/IMG/center_2019_05_14_15_59_04_793.jpg,/Users/ckethan/Desktop/data/IMG/left_2019_05_14_15_59_04_793.jpg,/Users/ckethan/Desktop/data/IMG/right_2019_05_14_15_59_04_793.jpg,0,0,0,1.566251
/Users/ckethan/Desktop/data/IMG/center_2019_05_14_15_59_04_878.jpg,/Users/ckethan/Desktop/data/IMG/left_2019_05_14_15_59_04_878.jpg,/Users/ckethan/Desktop/data/IMG/right_2019_05_14_15_59_04_878.jpg,0,0,0,1.553665
/Users/ckethan/Desktop/data/IMG/center_2019_05_14_15_59_04_956.jpg,/Users/ckethan/Desktop/data/IMG/left_2019_05_14_15_59_04_956.jpg,/Users/ckethan/Desktop/data/IMG/right_2019_05_14_15_59_04_956.jpg,0,0,0,1.54118
/Users/ckethan/Desktop/data/IMG/center_2019_05_14_15_59_05_023.jpg,/Users/ckethan/Desktop/data/IMG/left_2019_05_14_15_59_05_023.jpg,/Users/ckethan/Desktop/data/IMG/right_2019_05_14_15_59_05_023.jpg,0,0,0,1.531882
/Users/ckethan/Desktop/data/IMG/center_2019_05_14_15_59_05_092.jpg,/Users/ckethan/Desktop/data/IMG/left_2019_05_14_15_59_05_092.jpg,/Users/ckethan/Desktop/data/IMG/right_2019_05_14_15_59_05_092.jpg,0,0,0,1.519572
/Users/ckethan/Desktop/data/IMG/center_2019_05_14_15_59_05_159.jpg,/Users/ckethan/Desktop/data/IMG/left_2019_05_14_15_59_05_159.jpg,/Users/ckethan/Desktop/data/IMG/right_2019_05_14_15_59_05_159.jpg,0,0,0,1.510404
/Users/ckethan/Desktop/data/IMG/center_2019_05_14_15_59_05_239.jpg,/Users/ckethan/Desktop/data/IMG/left_2019_05_14_15_59_05_239.jpg,/Users/ckethan/Desktop/data/IMG/right_2019_05_14_15_59_05_239.jpg,-0.05,0.109677,0,1.545282
/Users/ckethan/Desktop/data/IMG/center_2019_05_14_15_59_05_309.jpg,/Users/ckethan/Desktop/data/IMG/left_2019_05_14_15_59_05_309.jpg,/Users/ckethan/Desktop/data/IMG/right_2019_05_14_15_59_05_309.jpg,-0.25,0.350112,0,1.765173
/Users/ckethan/Desktop/data/IMG/center_2019_05_14_15_59_05_388.jpg,/Users/ckethan/Desktop/data/IMG/left_2019_05_14_15_59_05_388.jpg,/Users/ckethan/Desktop/data/IMG/right_2019_05_14_15_59_05_388.jpg,-0.45,0.5975218,0,2.225383
/Users/ckethan/Desktop/data/IMG/center_2019_05_14_15_59_05_455.jpg,/Users/ckethan/Desktop/data/IMG/left_2019_05_14_15_59_05_455.jpg,/Users/ckethan/Desktop/data/IMG/right_2019_05_14_15_59_05_455.jpg,-0.6000001,0.80001,0,2.735584
/Users/ckethan/Desktop/data/IMG/center_2019_05_14_15_59_05_522.jpg,/Users/ckethan/Desktop/data/IMG/left_2019_05_14_15_59_05_522.jpg,/Users/ckethan/Desktop/data/IMG/right_2019_05_14_15_59_05_522.jpg,0,0.950322,0,3.334634
/Users/ckethan/Desktop/data/IMG/center_2019_05_14_15_59_05_592.jpg,/Users/ckethan/Desktop/data/IMG/left_2019_05_14_15_59_05_592.jpg,/Users/ckethan/Desktop/data/IMG/right_2019_05_14_15_59_05_592.jpg,0,1,0,4.262875
/Users/ckethan/Desktop/data/IMG/center_2019_05_14_15_59_05_660.jpg,/Users/ckethan/Desktop/data/IMG/left_2019_05_14_15_59_05_660.jpg,/Users/ckethan/Desktop/data/IMG/right_2019_05_14_15_59_05_660.jpg,0,1,0,4.961979
/Users/ckethan/Desktop/data/IMG/center_2019_05_14_15_59_05_738.jpg,/Users/ckethan/Desktop/data/IMG/left_2019_05_14_15_59_05_738.jpg,/Users/ckethan/Desktop/data/IMG/right_2019_05_14_15_59_05_738.jpg,0,1,0,5.888002
/Users/ckethan/Desktop/data/IMG/center_2019_05_14_15_59_05_805.jpg,/Users/ckethan/Desktop/data/IMG/left_2019_05_14_15_59_05_805.jpg,/Users/ckethan/Desktop/data/IMG/right_2019_05_14_15_59_05_805.jpg,-0.2,1,0,6.79868
/Users/ckethan/Desktop/data/IMG/center_2019_05_14_15_59_05_872.jpg,/Users/ckethan/Desktop/data/IMG/left_2019_05_14_15_59_05_872.jpg,/Users/ckethan/Desktop/data/IMG/right_2019_05_14_15_59_05_872.jpg,-0.35,1,0,7.463764
/Users/ckethan/Desktop/data/IMG/center_2019_05_14_15_59_05_939.jpg,/Users/ckethan/Desktop/data/IMG/left_2019_05_14_15_59_05_939.jpg,/Users/ckethan/Desktop/data/IMG/right_2019_05_14_15_59_05_939.jpg,-0.5000001,1,0,8.112005
/Users/ckethan/Desktop/data/IMG/center_2019_05_14_15_59_06_010.jpg,/Users/ckethan/Desktop/data/IMG/left_2019_05_14_15_59_06_010.jpg,/Users/ckethan/Desktop/data/IMG/right_2019_05_14_15_59_06_010.jpg,0,1,0,8.984042
/Users/ckethan/Desktop/data/IMG/center_2019_05_14_15_59_06_089.jpg,/Users/ckethan/Desktop/data/IMG/left_2019_05_14_15_59_06_089.jpg,/Users/ckethan/Desktop/data/IMG/right_2019_05_14_15_59_06_089.jpg,0,1,0,9.876849
/Users/ckethan/Desktop/data/IMG/center_2019_05_14_15_59_06_158.jpg,/Users/ckethan/Desktop/data/IMG/left_2019_05_14_15_59_06_158.jpg,/Users/ckethan/Desktop/data/IMG/right_2019_05_14_15_59_06_158.jpg,0,1,0,10.54312
/Users/ckethan/Desktop/data/IMG/center_2019_05_14_15_59_06_238.jpg,/Users/ckethan/Desktop/data/IMG/left_2019_05_14_15_59_06_238.jpg,/Users/ckethan/Desktop/data/IMG/right_2019_05_14_15_59_06_238.jpg,0,1,0,11.52464
/Users/ckethan/Desktop/data/IMG/center_2019_05_14_15_59_06_309.jpg,/Users/ckethan/Desktop/data/IMG/left_2019_05_14_15_59_06_309.jpg,/Users/ckethan/Desktop/data/IMG/right_2019_05_14_15_59_06_309.jpg,-0.15,1,0,12.33681
/Users/ckethan/Desktop/data/IMG/center_2019_05_14_15_59_06_376.jpg,/Users/ckethan/Desktop/data/IMG/left_2019_05_14_15_59_06_376.jpg,/Users/ckethan/Desktop/data/IMG/right_2019_05_14_15_59_06_376.jpg,-0.3,0.8506271,0,12.89828
/Users/ckethan/Desktop/data/IMG/center_2019_05_14_15_59_06_455.jpg,/Users/ckethan/Desktop/data/IMG/left_2019_05_14_15_59_06_455.jpg,/Users/ckethan/Desktop/data/IMG/right_2019_05_14_15_59_06_455.jpg,0,0.6026139,0,13.11005
/Users/ckethan/Desktop/data/IMG/center_2019_05_14_15_59_06_523.jpg,/Users/ckethan/Desktop/data/IMG/left_2019_05_14_15_59_06_523.jpg,/Users/ckethan/Desktop/data/IMG/right_2019_05_14_15_59_06_523.jpg,0,0.4480901,0,13.79179
/Users/ckethan/Desktop/data/IMG/center_2019_05_14_15_59_06_592.jpg,/Users/ckethan/Desktop/data/IMG/left_2019_05_14_15_59_06_592.jpg,/Users/ckethan/Desktop/data/IMG/right_2019_05_14_15_59_06_592.jpg,0,0.201766,0,13.90151
/Users/ckethan/Desktop/data/IMG/center_2019_05_14_15_59_06_659.jpg,/Users/ckethan/Desktop/data/IMG/left_2019_05_14_15_59_06_659.jpg,/Users/ckethan/Desktop/data/IMG/right_2019_05_14_15_59_06_659.jpg,-0.05,0,0,13.72245
/Users/ckethan/Desktop/data/IMG/center_2019_05_14_15_59_06_739.jpg,/Users/ckethan/Desktop/data/IMG/left_2019_05_14_15_59_06_739.jpg,/Users/ckethan/Desktop/data/IMG/right_2019_05_14_15_59_06_739.jpg,-0.25,0.1987889,0,13.65408
/Users/ckethan/Desktop/data/IMG/center_2019_05_14_15_59_06_810.jpg,/Users/ckethan/Desktop/data/IMG/left_2019_05_14_15_59_06_810.jpg,/Users/ckethan/Desktop/data/IMG/right_2019_05_14_15_59_06_810.jpg,0,0.4372948,0,13.8504
/Users/ckethan/Desktop/data/IMG/center_2019_05_14_15_59_06_878.jpg,/Users/ckethan/Desktop/data/IMG/left_2019_05_14_15_59_06_878.jpg,/Users/ckethan/Desktop/data/IMG/right_2019_05_14_15_59_06_878.jpg,0,0.2609432,0,14.32354
/Users/ckethan/Desktop/data/IMG/center_2019_05_14_15_59_06_955.jpg,/Users/ckethan/Desktop/data/IMG/left_2019_05_14_15_59_06_955.jpg,/Users/ckethan/Desktop/data/IMG/right_2019_05_14_15_59_06_955.jpg,0,0.01526999,0,14.27432
